content,category,is_active,needs_reindex
"Découvrez notre offre de roaming en Tunisie, proposée par Djezzy, qui vous permet de bénéficier de 5 Go de données internet, 30 minutes de voix vers Djezzy et 10 SMS, valable 7 jours, pour un prix très compétitif de 1000 DA, ce qui en fait un forfait haut de gamme. Vous pouvez l'activer via l'USSD *720*11#, la consultation se fait via *720# et n'hésitez pas à contacter notre centre d'appel en Algérie au 777 ou depuis l'étranger au 213770850777. N'oubliez pas que votre premier appel doit être effectué en Algérie et utilisez le format international en ajoutant +213 avant le numéro algérien.",djezzy_roaming,true,true
"Avec notre forfait de roaming Djezzy en Tunisie, vous profiterez d'un package internet et voix composé de 5 Go de données, 30 minutes de communications vocales avec Djezzy et 10 messages courts, tout cela pour une durée de 7 jours, le tout pour 1000 DA, ce qui le positionne comme un choix premium. L'activation est possible via l'USSD *720*11#, tandis que la consultation des détails de votre forfait se fait simplement via *720#. Pour tout renseignement complémentaire, vous pouvez joindre notre service client en Algérie au 777 ou, si vous êtes à l'étranger, au 213770850777. Il est important de noter que votre première communication doit être initiée depuis l'Algérie et de respecter le format d'appel international en préfixant +213 aux numéros algériens.",djezzy_roaming,true,true
"[djezzy_roaming.csv] company: Djezzy | offer_category: Roaming | country_zone: Tunisia | package_type: Internet + Voice | data_volume_go: 12 | voice_minutes_djezzy: 40 | sms_count: 10 | validity_days: 30 | price_dzd: 2000 | activation_ussd: *720*11# | consultation_ussd: *720# | call_center_algeria: 777 | call_center_from_abroad: 213770850777 | first_call_rule: First call must be made in Algeria | international_call_format: Use +213 before Algerian number | activation_methods: USSD, Mobile App, Call Center, Physical Store",djezzy_roaming,true,true
"Découvrez notre offre de roaming haut de gamme pour la Tunisie, qui vous permet de profiter de 12 Go de données, 40 minutes de voix vers Djezzy et 10 SMS, valable pendant 30 jours, le tout pour 2000 DA. Vous pouvez activer ce forfait via USSD en composant *720*11#, ou via notre application mobile, notre centre d'appel au 777, ou encore dans nos magasins physiques. N'oubliez pas que votre première appel doit être effectuée en Algérie et que pour appeler un numéro algérien depuis l'étranger, vous devez utiliser le format +213.",djezzy_roaming,true,true
"Pour un séjour en Tunisie, nous vous proposons une offre premium qui inclut 12 Go de données, un volume Vocal de 40 minutes vers Djezzy ainsi que 10 SMS, avec une validité de 30 jours, le tout à 2000 DA. Vous pouvez souscrire à ce forfait en utilisant le code USSD *720*11#, ou via notre application mobile, par téléphone au 777, ou encore en vous rendant dans l'un de nos points de vente. Il est important de noter que votre première appel doit être passée depuis l'Algérie, et que pour contacter un numéro algérien à l'étranger, il faut préfixer le numéro par +213.",djezzy_roaming,true,true
"[djezzy_roaming.csv] company: Djezzy | offer_category: Roaming | country_zone: Tunisia | package_type: Internet + Voice | data_volume_go: 40 | voice_minutes_djezzy: 60 | sms_count: 10 | validity_days: 30 | price_dzd: 5000 | activation_ussd: *720*11# | consultation_ussd: *720# | call_center_algeria: 777 | call_center_from_abroad: 213770850777 | first_call_rule: First call must be made in Algeria | international_call_format: Use +213 before Algerian number | activation_methods: USSD, Mobile App, Call Center, Physical Store",djezzy_roaming,true,true
"Découvrez notre offre de roaming en Tunisie, idéale pour les voyageurs exigeants, avec 40 Go de données internet, 60 minutes de voix et 10 SMS, valable 30 jours, pour un tarif haut de gamme de 5000 DA. Vous pouvez l'activer via l'application mobile, le code USSD *720*11#, l'application mobile ou en visitant notre magasin. N'oubliez pas de composer +213 avant de joindre un numéro algérien à l'étranger. Pour toute question, appelez notre centre d'appel en Algérie au 777 ou depuis l'étranger au 213770850777.",djezzy_roaming,true,true
"Nous proposons une offre de roaming premium en Tunisie, comprenant 40 Go de données, une quantité généreuse pour rester connecté, ainsi que 60 minutes de voix et 10 SMS, valable 30 jours, pour un coût de 5000 DA. Vous pouvez activer cette offre en utilisant le code USSD *720*11#, en téléphonant au centre d'appel au 777 ou en visitant notre magasin. N'oubliez pas de faire votre premier appel depuis l'Algérie et de composer +213 avant de joindre un numéro algérien à l'étranger.",djezzy_roaming,true,true
"[djezzy_roaming.csv] company: Djezzy | offer_category: Roaming | country_zone: Egypt | package_type: Internet + Voice | data_volume_go: 1 | voice_minutes_djezzy: 30 | sms_count: 10 | validity_days: 7 | price_dzd: 1000 | activation_ussd: *720*11# | consultation_ussd: *720# | call_center_algeria: 777 | call_center_from_abroad: 213770850777 | first_call_rule: First call must be made in Algeria | international_call_format: Use +213 before Algerian number | activation_methods: USSD, Mobile App, Call Center, Physical Store | voice_minutes_received: 10.0",djezzy_roaming,true,true
"Découvrez notre offre de roaming au pays des pharaons, l'Égypte, avec 1 Go de données, 30 minutes de voix vers Djezzy et 10 SMS, valable 7 jours, pour un tarif premium de 1000 DA. Vous pouvez activer ce forfait via USSD en composant *720*11#, ou via notre application mobile, le call center ou en vous rendant dans un de nos magasins. N'oubliez pas que votre première appel doit être effectué en Algérie et que vous devez préfixer +213 pour appeler un numéro algérien depuis l'étranger.",djezzy_roaming,true,true
"Pour un séjour en Égypte, nous vous proposons une offre haut de gamme incluant 1 Go de données internet, 30 minutes de communications vocales avec Djezzy et 10 messages courts, avec une durée de validité de 7 jours, le tout pour 1000 DA. Cette offre peut être activée par USSD en tapant *720*11#, ou en utilisant notre application mobile, en contactant le call center ou en visitant une de nos boutiques physiques. Rappelez-vous de passer votre premier appel depuis l'Algérie et de composer +213 avant un numéro algérien lors de vos appels internationaux.",djezzy_roaming,true,true
"[djezzy_roaming.csv] company: Djezzy | offer_category: Roaming | country_zone: Egypt | package_type: Internet + Voice | data_volume_go: 3 | voice_minutes_djezzy: 120 | sms_count: 30 | validity_days: 15 | price_dzd: 2000 | activation_ussd: *720*11# | consultation_ussd: *720# | call_center_algeria: 777 | call_center_from_abroad: 213770850777 | first_call_rule: First call must be made in Algeria | international_call_format: Use +213 before Algerian number | activation_methods: USSD, Mobile App, Call Center, Physical Store | voice_minutes_received: 30.0",djezzy_roaming,true,true
"Découvrez notre offre de roaming haut de gamme pour l'Égypte, qui vous permet de profiter de 3 Go de données, 120 minutes de voix vers Djezzy et 30 SMS, valable 15 jours, le tout pour 2000 DA. Vous pouvez activer ce forfait via USSD en composant *720*11#, ou en passant par notre application mobile, notre centre d'appel au 777 ou en visitant un de nos magasins physiques. N'oubliez pas que votre première appel doit être effectué en Algérie et que vous devez utiliser le format +213 pour appeler un numéro algérien à l'étranger.",djezzy_roaming,true,true
"Bénéficiez d'un forfait premium de roaming en Égypte avec Djezzy, comprenant 3 Go de données, 120 minutes de voix Djezzy et 30 SMS, d'une durée de validité de 15 jours, pour un coût de 2000 DA. Vous pouvez souscrire à ce forfait en utilisant le code USSD *720*11#, notre application mobile, en contactant notre centre d'appel au 777 ou en vous rendant dans l'un de nos magasins. Il est important de noter que votre première appel doit être passée depuis l'Algérie et que les appels internationaux nécessitent l'utilisation du format +213 avant le numéro algérien.",djezzy_roaming,true,true
"[djezzy_roaming.csv] company: Djezzy | offer_category: Roaming | country_zone: Egypt | package_type: Internet + Voice | data_volume_go: 10 | voice_minutes_djezzy: 300 | sms_count: 60 | validity_days: 30 | price_dzd: 4000 | activation_ussd: *720*11# | consultation_ussd: *720# | call_center_algeria: 777 | call_center_from_abroad: 213770850777 | first_call_rule: First call must be made in Algeria | international_call_format: Use +213 before Algerian number | activation_methods: USSD, Mobile App, Call Center, Physical Store | voice_minutes_received: 60.0",djezzy_roaming,true,true
"Découvrez notre offre de roaming haut de gamme pour l'Égypte, qui vous permet de profiter de 10 Go de données, 300 minutes de voix vers Djezzy et 60 SMS, valable 30 jours, le tout pour 4000 DA. Vous pouvez l'activer via l'USSD *720*11#, l'application mobile, le call center ou en magasin. N'oubliez pas que votre première appel doit être effectuée en Algérie et que vous devez utiliser le format +213 pour les appels internationaux. Pour plus d'informations, vous pouvez contacter notre call center au 777 ou au 213770850777 depuis l'étranger.",djezzy_roaming,true,true
"Profitez d'un forfait premium de roaming en Égypte avec Djezzy, comprenant 10 Go de données, 300 minutes de voix Djezzy et 60 SMS, avec une validité de 30 jours, pour un coût de 4000 DA. Vous pouvez activer ce forfait en utilisant l'USSD *720*11#, l'application mobile Djezzy, en contactant notre call center ou en vous rendant en magasin. Il est important de noter que votre premier appel doit être passé depuis l'Algérie et que vous devez utiliser le code +213 pour les appels vers l'Algérie. Pour obtenir de l'aide, vous pouvez nous contacter au 777 depuis l'Algérie ou au 213770850777 depuis l'étranger.",djezzy_roaming,true,true
"[djezzy_roaming.csv] company: Djezzy | offer_category: Roaming | country_zone: Egypt | package_type: Internet Only | data_volume_go: 2 | voice_minutes_djezzy: 0 | sms_count: 0 | validity_days: 15 | price_dzd: 1000 | activation_ussd: *720*11# | consultation_ussd: *720# | call_center_algeria: 777 | call_center_from_abroad: 213770850777 | first_call_rule: First call must be made in Algeria | international_call_format: Use +213 before Algerian number | activation_methods: USSD, Mobile App, Call Center, Physical Store | voice_minutes_received: 0.0",djezzy_roaming,true,true
"Découvrez notre offre de roaming haut de gamme au sein de la zone Égypte, proposant 2 Go de données internet pour une durée de 15 jours, à un tarif de 1000 DA. Vous pouvez activer ce forfait via l'USSD *720*11#, l'application mobile, le centre d'appel au 777 ou en vous rendant dans un de nos magasins. Pour tout renseignement, n'hésitez pas à nous contacter au 777 ou au 213770850777 depuis l'étranger.",djezzy_roaming,true,true
"Profitez d'un forfait de données internet de 2 Go valable 15 jours dans la zone Égypte, proposé à un prix de 1000 DA, correspondant à une offre premium. Vous pouvez l'activer en utilisant l'USSD *720*11#, l'application mobile, le service client au 777 ou en visitant un de nos points de vente. Pour plus d'informations, vous pouvez nous joindre au 777 ou au 213770850777 depuis l'étranger.",djezzy_roaming,true,true
"[djezzy_roaming.csv] company: Djezzy | offer_category: Roaming | country_zone: Egypt | package_type: Internet Only | data_volume_go: 10 | voice_minutes_djezzy: 0 | sms_count: 0 | validity_days: 30 | price_dzd: 3000 | activation_ussd: *720*11# | consultation_ussd: *720# | call_center_algeria: 777 | call_center_from_abroad: 213770850777 | first_call_rule: First call must be made in Algeria | international_call_format: Use +213 before Algerian number | activation_methods: USSD, Mobile App, Call Center, Physical Store | voice_minutes_received: 0.0",djezzy_roaming,true,true
"Découvrez notre offre de roaming haut de gamme pour l'Égypte, qui vous propose 10 Go de data pour une durée de 30 jours, tout cela pour 3000 DA. Vous pouvez l'activer via USSD en composant *720*11#, ou via notre application mobile, le call center ou en vous rendant dans un de nos magasins. N'oubliez pas que votre première appel doit être effectué en Algérie et que vous devez composer +213 avant chaque numéro algérien.",djezzy_roaming,true,true
"Pour un séjour en Égypte, nous vous recommandons notre forfait internet haut de gamme de 10 Go, valable 30 jours, pour un coût de 3000 DA. Il peut être activé par USSD avec *720*11#, ou par le biais de notre application, du service client ou en vous rendant dans un point de vente. N'oubliez pas de faire votre premier appel depuis l'Algérie et de préciser +213 pour les appels vers des numéros algériens.",djezzy_roaming,true,true
