content,category,is_active,needs_reindex
"Découvrez cette offre exceptionnelle de Djezzy, qui vous propose 5 GB d'internet, des appels sans restriction vers Djezzy, ainsi que des SMS sans limite vers Djezzy, le tout pour un prix très compétitif de 400 DA, avec un crédit de 500 DA et une validité de 30 jours, ce qui en fait un choix idéal pour ceux qui recherchent un bon rapport qualité-prix.",djezzy_campuce_updated,true,true
"Pour un budget moyen, vous pouvez profiter de cette formule de Djezzy qui inclut 5 GB d'internet, des appels illimités vers Djezzy et des SMS illimités vers Djezzy, accompagnés d'un crédit de 500 DA, tout cela pour 400 DA et valable pendant 30 jours, offrant ainsi un excellent équilibre entre les services et le coût.",djezzy_campuce_updated,true,true
"[djezzy_campuce_updated.csv] price: 150 DA | calls: APPELS ILLIMITÉS
VERS DJEZZY | sms_djezzy: SMS ILLIMITÉS VERS DJEZZY | social_free: WHATSAPP ILLIMITÉ | FACEBOOK ILLIMITÉ | validity: 24H [PRIX_TRES_BAS] [ILLIMITE]",djezzy_campuce_updated,true,true
"Découvrez notre offre étonnante à seulement 150 DA, parfait pour un petit budget ! Vous bénéficiez d'appels sans restriction vers Djezzy, de SMS sans limite vers Djezzy, ainsi que de Whatsapp et Facebook sans restriction. Tout cela valable 24 heures.",djezzy_campuce_updated,true,true
"Pour un budget économique de 150 DA, profitez d'une expérience de communication illimitée avec des appels sans restriction vers Djezzy, des SMS sans limite vers Djezzy, et accédez librement à Whatsapp et Facebook. Cette offre est valable pendant 24 heures.",djezzy_campuce_updated,true,true
"[djezzy_campuce_updated.csv] price: 100 DA | internet: 1 GB INTERNET | calls: APPELS ILLIMITÉS
VERS DJEZZY | sms_djezzy: SMS ILLIMITÉS VERS DJEZZY | credit: 300 DA
CRÈDIT | validity: 24H [PRIX_TRES_BAS] [PETIT_VOLUME] [ILLIMITE]",djezzy_campuce_updated,true,true
"Découvrez notre offre économique à seulement 100 DA, incluant 1 GB d'internet, des appels sans restriction vers Djezzy, ainsi que des SMS sans limite vers Djezzy, et bénéficiez de 300 DA de crédit, valable 24 heures. C'est l'option idéale pour ceux qui recherchent un petit volume de data sans dépasser leur petit budget.",djezzy_campuce_updated,true,true
"Profitez d'un forfait abordable à 100 DA, comprenant 1 GB d'internet, des appels illimités vers Djezzy, des SMS illimités vers Djezzy, et un crédit de 300 DA, avec une validité de 24 heures. C'est la solution parfaite pour ceux qui veulent rester connectés sans dépenser trop, tout en bénéficiant d'un petit volume de data à un prix très compétitif.",djezzy_campuce_updated,true,true
"[djezzy_campuce_updated.csv] price: 50 DA | sms_djezzy: SMS ILLIMITÉS VERS DJEZZY | sms_other: 10 MIN VERS
AUTRES RÉSEAUX | validity: 24H [PRIX_TRES_BAS] [ILLIMITE]",djezzy_campuce_updated,true,true
"Découvrez notre offre incroyable à seulement 50 DA, idéale pour les petits budgets ! Vous bénéficierez de SMS illimités vers Djezzy et de 10 minutes de communication vers d'autres réseaux, valable 24 heures. C'est l'opportunité parfaite pour rester connecté sans dépasser vos moyens.",djezzy_campuce_updated,true,true
"Pour un petit budget de 50 DA, profitez d'une offre économique qui vous permet d'envoyer des SMS sans restriction vers Djezzy et de bénéficier de 10 minutes de conversation vers d'autres réseaux, tout cela pendant 24 heures. C'est un choix abordable pour rester en touché avec vos proches sans vous ruiner.",djezzy_campuce_updated,true,true
